SaleID,RetailerCountry,OrderMethod,RetailerType,ProductLine,ProductType,Product,Year,Quarter,Revenue,Quantity,GrossMargin
SaleID_824,United States,Other,Warehouse Store,Personal Accessories,Sleeping Bags,Hibernator Self - Inflating Mat,2018,Q4 2018,47424.48,398,0.5430107
SaleID_825,United States,Other,Warehouse Store,Personal Accessories,Packs,Canyon Mule Weekender Backpack,2018,Q4 2018,177880.92,635,0.4479438
SaleID_826,United States,Other,Warehouse Store,Camping Equipment,Knives,Single Edge,2018,Q4 2018,50889.33,4235,0.28626062
SaleID_827,United States,Other,Warehouse Store,Personal Accessories,Binoculars,Seeker Mini,2018,Q4 2018,0,452,
SaleID_828,United States,Other,Warehouse Store,Camping Equipment,Sunscreen,Sun Shelter Stick,2018,Q4 2018,5987.1,1265,0.58197872
SaleID_829,United States,Other,Warehouse Store,Camping Equipment,Sunscreen,Sun Shield,2018,Q4 2018,9915.36,1751,0.5096383
SaleID_830,United States,Other,Warehouse Store,Sports Equipment,First Aid,Deluxe Family Relief Kit,2018,Q4 2018,6102.5,268,0.38185714
SaleID_831,United States,Other,Outdoors Shop,Camping Equipment,Eyewear,Polar Sun,2018,Q4 2018,2630.14,45,0.56302134
SaleID_832,United States,Other,Outdoors Shop,Personal Accessories,Navigation,Glacier Deluxe,2018,Q4 2018,14645.65,163,0.37870215
SaleID_833,United States,Other,Outdoors Shop,Mountaineering Equipment,Navigation,Glacier GPS Extreme,2018,Q4 2018,46359.74,139,0.4769303
SaleID_834,Mexico,Sales visit,Department Store,Personal Accessories,Cooking Gear,TrailChef Kitchen Kit,2018,Q4 2018,15221.13,659,0.30909095
SaleID_835,Brazil,Web,Mall,Mountaineering Equipment,Eyewear,Cat Eye,2018,Q4 2018,33302.8,945,0.32847179
SaleID_836,Brazil,Web,Mall,Personal Accessories,Eyewear,Dante,2018,Q4 2018,5313,122,0.34244356
SaleID_837,Brazil,Web,Mall,Camping Equipment,Eyewear,Fairway,2018,Q4 2018,16251.6,806,0.39652108
SaleID_838,Brazil,Web,Department Store,Personal Accessories,Lanterns,EverGlow Lamp,2018,Q4 2018,41843.02,1551,0.33295107
SaleID_839,Brazil,Web,Sports Store,Outdoor Protection,Lanterns,Firefly Extreme,2018,Q4 2018,5073,102,0.43906372
SaleID_840,Brazil,Web,Sports Store,Personal Accessories,Lanterns,EverGlow Kerosene,2018,Q4 2018,5431.08,176,0.35216947
SaleID_841,Brazil,Web,Sports Store,Camping Equipment,Lanterns,Flicker Lantern,2018,Q4 2018,2217.57,65,0.5447982
SaleID_842,Japan,E-mail,Department Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2018,Q4 2018,15581.71,2511,0.5256559
SaleID_843,Japan,E-mail,Department Store,Personal Accessories,Cooking Gear,TrailChef Canteen,2018,Q4 2018,9685.95,795,0.45414403
SaleID_844,Japan,E-mail,Department Store,Personal Accessories,Cooking Gear,TrailChef Kitchen Kit,2018,Q4 2018,32007.56,1386,0.30909095
SaleID_845,Japan,E-mail,Department Store,Sports Equipment,Cooking Gear,TrailChef Cup,2018,Q4 2018,8386.8,3791,0.61263636
SaleID_846,Japan,E-mail,Department Store,Personal Accessories,Irons,Lady Hailstorm Steel Irons,2018,Q4 2018,31099.98,64,0.44435634
SaleID_847,Singapore,Fax,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2018,Q4 2018,25880.23,265,0.33460737
SaleID_848,Singapore,Fax,Outdoors Shop,Personal Accessories,Rope,Husky Rope 50,2018,Q4 2018,27423.8,184,0.32805585
SaleID_849,Singapore,Fax,Outdoors Shop,Outdoor Protection,Rope,Husky Rope 60,2018,Q4 2018,16839.4,96,0.29065733
SaleID_850,Singapore,Fax,Outdoors Shop,Personal Accessories,Rope,Husky Rope 100,2018,Q4 2018,50233.44,156,0.30026435
SaleID_851,Singapore,Fax,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 200,2018,Q4 2018,45451.32,86,0.31377575
SaleID_852,Singapore,Fax,Outdoors Shop,Mountaineering Equipment,Safety,Granite Climbing Helmet,2018,Q4 2018,32883.32,474,0.24368085
SaleID_853,Singapore,Fax,Outdoors Shop,Sports Equipment,Safety,Husky Harness,2018,Q4 2018,21802.6,358,0.28263339
SaleID_854,Singapore,Fax,Outdoors Shop,Personal Accessories,Safety,Husky Harness Extreme,2018,Q4 2018,44926.6,436,0.47743327
SaleID_855,Singapore,Fax,Outdoors Shop,Camping Equipment,Safety,Granite Signal Mirror,2018,Q4 2018,4158.18,129,0.51322387
SaleID_856,Singapore,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Granite Carabiner,2018,Q4 2018,9973.64,2641,0.4777234
SaleID_857,Singapore,Fax,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Belay,2018,Q4 2018,18343.4,280,0.47513982
SaleID_858,Singapore,Fax,Outdoors Shop,Outdoor Protection,Climbing Accessories,Granite Pulley,2018,Q4 2018,16085.1,437,0.50117037
SaleID_859,Singapore,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Firefly Climbing Lamp,2018,Q4 2018,9127.86,236,0.42668755
SaleID_860,Singapore,Fax,Outdoors Shop,Personal Accessories,Tools,Granite Ice,2018,Q4 2018,30958.2,413,0.48078191
SaleID_861,Singapore,Fax,Outdoors Shop,Camping Equipment,Watches,Mountain Man Analog,2018,Q4 2018,6640.99,141,0.36622211
SaleID_862,Singapore,Fax,Outdoors Shop,Camping Equipment,Watches,Mountain Man Digital,2018,Q4 2018,4692.4,117,0.50345986
SaleID_863,Singapore,Fax,Outdoors Shop,Sports Equipment,Watches,Mountain Man Deluxe,2018,Q4 2018,9020.22,119,0.49026011
SaleID_864,Singapore,Fax,Outdoors Shop,Personal Accessories,Watches,Mountain Man Extreme,2018,Q4 2018,5985.6,23,0.5878535
SaleID_865,Singapore,Fax,Outdoors Shop,Camping Equipment,Knives,Edge Extreme,2018,Q4 2018,24465.67,219,0.28795209
SaleID_866,Singapore,Fax,Outdoors Shop,Sports Equipment,Binoculars,Seeker Extreme,2018,Q4 2018,13100.96,78,0.45086652
SaleID_867,Singapore,Fax,Outdoors Shop,Mountaineering Equipment,Navigation,Glacier Deluxe,2018,Q4 2018,12107.45,135,0.37870215
SaleID_868,Singapore,Fax,Outdoors Shop,Mountaineering Equipment,Navigation,Glacier GPS,2018,Q4 2018,35054.87,321,0.28315201
SaleID_869,Singapore,Fax,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2018,Q4 2018,37909.24,114,0.4769303
SaleID_870,Singapore,Fax,Outdoors Shop,Camping Equipment,Insect Repellents,BugShield Extreme,2018,Q4 2018,17797.26,2699,0.63121884
SaleID_871,Singapore,Phone,Outdoors Shop,Camping Equipment,Eyewear,Polar Extreme,2018,Q4 2018,2957.6,22,0.50013535
SaleID_872,Singapore,Phone,Outdoors Shop,Personal Accessories,Navigation,Glacier Basic,2018,Q4 2018,28218,1232,0.25664192
SaleID_873,Singapore,Web,Mall,Camping Equipment,Watches,Mountain Man Analog,2018,Q4 2018,6261.71,133,0.36622211
SaleID_874,Singapore,Web,Mall,Personal Accessories,Watches,Venue,2018,Q4 2018,16768,231,0.41269863
SaleID_875,Singapore,Web,Mall,Camping Equipment,Watches,Infinity,2018,Q4 2018,7491,35,0.45574194
SaleID_876,Singapore,Web,Mall,Camping Equipment,Watches,Lux,2018,Q4 2018,9748.6,60,0.47388038
SaleID_877,Korea,Phone,Mall,Camping Equipment,Watches,Mountain Man Deluxe,2018,Q4 2018,9480.18,125,0.49026011
SaleID_878,Korea,Phone,Mall,Camping Equipment,Irons,Hailstorm Titanium Irons,2018,Q4 2018,106535.04,124,0.43651289
SaleID_879,Korea,Web,Mall,Personal Accessories,Watches,Venue,2018,Q4 2018,11804,163,0.4129726
SaleID_880,Korea,Web,Department Store,Camping Equipment,Lanterns,EverGlow Double,2018,Q4 2018,8476.5,168,0.43256477
SaleID_881,Korea,Web,Department Store,Personal Accessories,Lanterns,EverGlow Butane,2018,Q4 2018,17050.89,269,0.36086587
SaleID_882,Korea,Web,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2018,Q4 2018,78896,2968,0.32300254
SaleID_883,Korea,Other,Sports Store,Camping Equipment,Lanterns,Firefly 2,2018,Q4 2018,14680.05,553,0.37112806
SaleID_884,Korea,Other,Sports Store,Personal Accessories,Lanterns,Firefly Extreme,2018,Q4 2018,9394.6,190,0.43320523
SaleID_885,Korea,Other,Sports Store,Personal Accessories,Knives,Bear Edge,2018,Q4 2018,12548.4,320,0.40027226
SaleID_886,Korea,Other,Sports Store,Personal Accessories,Golf Accessories,Course Pro Golf and Tee Set,2018,Q4 2018,10751.08,1050,0.72475906
SaleID_887,China,Mail,Outdoors Shop,Personal Accessories,Tents,Star Dome,2018,Q4 2018,126701.88,209,0.35177197
SaleID_888,China,Mail,Outdoors Shop,Personal Accessories,Tents,Star Gazer 3,2018,Q4 2018,113968.39,181,0.3296202
SaleID_889,China,Mail,Outdoors Shop,Personal Accessories,Rope,Husky Rope 50,2018,Q4 2018,39305.4,263,0.32805585
SaleID_890,China,Mail,Outdoors Shop,Camping Equipment,Tools,Granite Grip,2018,Q4 2018,15997.8,824,0.48920619
SaleID_891,China,Mail,Outdoors Shop,Camping Equipment,Tools,Granite Axe,2018,Q4 2018,49945,1315,0.48531579
SaleID_892,China,Mail,Outdoors Shop,Sports Equipment,Tools,Granite Extreme,2018,Q4 2018,64572.6,860,0.38038298
SaleID_893,Netherlands,Phone,Online Retailer,Personal Accessories,First Aid,Calamine Relief,2018,Q4 2018,519,80,0.52733333
SaleID_894,Netherlands,Phone,Outdoors Shop,Personal Accessories,Sleeping Bags,Hibernator Extreme,2018,Q4 2018,70333.86,284,0.39714629
SaleID_895,Netherlands,Phone,Outdoors Shop,Outdoor Protection,Climbing Accessories,Granite Carabiner,2018,Q4 2018,14184.84,3761,0.4777234
SaleID_896,Netherlands,Sales visit,Outdoors Shop,Mountaineering Equipment,Cooking Gear,TrailChef Water Bag,2018,Q4 2018,16374.03,2639,0.5256559
SaleID_897,Netherlands,Sales visit,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Cook Set,2018,Q4 2018,29368.88,558,0.33581016
SaleID_898,Netherlands,Sales visit,Outdoors Shop,Mountaineering Equipment,Tents,Star Peg,2018,Q4 2018,3773.4,1882,0.49394949
SaleID_899,Netherlands,Sales visit,Outdoors Shop,Sports Equipment,Sleeping Bags,Hibernator,2018,Q4 2018,53464.74,389,0.3759019
SaleID_900,Sweden,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Water Bag,2018,Q4 2018,14974.84,2386,0.53094888
SaleID_901,Sweden,Phone,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Cook Set,2018,Q4 2018,28577.93,543,0.33581016
SaleID_902,Sweden,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Deluxe Cook Set,2018,Q4 2018,34316.14,283,0.34654797
SaleID_903,Sweden,Phone,Outdoors Shop,Sports Equipment,Sleeping Bags,Hibernator Extreme,2018,Q4 2018,51143.15,207,0.39714629
SaleID_904,Sweden,Sales visit,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2019,Q2 2019,20978.27,2641,0.48575914
SaleID_905,Sweden,Sales visit,Sports Store,Personal Accessories,Cooking Gear,TrailChef Utensils,2019,Q2 2019,13829.1,731,0.46989947
SaleID_906,Sweden,Sales visit,Sports Store,Camping Equipment,Tents,Star Lite,2019,Q2 2019,90768.96,260,0.28800518
SaleID_907,Sweden,Sales visit,Sports Store,Personal Accessories,Tents,Star Gazer 2,2019,Q2 2019,86365.8,158,0.2894934
SaleID_908,Sweden,Sales visit,Sports Store,Personal Accessories,Sunscreen,Sun Shelter 15,2019,Q2 2019,1646,321,0.641
SaleID_909,Sweden,Sales visit,Sports Store,Outdoor Protection,First Aid,Aloe Relief,2019,Q2 2019,542.62,96,0.63188719
SaleID_910,Sweden,Sales visit,Sports Store,Camping Equipment,Golf Accessories,Course Pro Golf and Tee Set,2019,Q2 2019,6183.84,590,0.73054362
SaleID_911,Sweden,Sales visit,Sports Store,Mountaineering Equipment,Golf Accessories,Course Pro Gloves,2019,Q2 2019,3681.69,341,0.76090476
SaleID_912,France,E-mail,Online Retailer,Personal Accessories,Lanterns,EverGlow Double,2019,Q2 2019,1928.4,38,0.44770566
SaleID_913,France,E-mail,Online Retailer,Sports Equipment,Sunscreen,Sun Blocker,2019,Q2 2019,1316,255,0.609
SaleID_914,France,E-mail,Online Retailer,Personal Accessories,Putters,Course Pro Putter,2019,Q2 2019,44812.26,615,0.61006546
SaleID_915,France,Sales visit,Online Retailer,Mountaineering Equipment,Sunscreen,Sun Blocker,2019,Q2 2019,1011,194,0.609
SaleID_916,France,Sales visit,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Water Bag,2019,Q2 2019,10498.94,1671,0.53094888
SaleID_917,France,Sales visit,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Canteen,2019,Q2 2019,6344.7,520,0.34714815
SaleID_918,France,Sales visit,Outdoors Shop,Camping Equipment,Knives,Double Edge,2019,Q2 2019,9249.84,566,0.29820294
SaleID_919,France,Sales visit,Sports Store,Sports Equipment,Irons,Hailstorm Titanium Irons,2019,Q2 2019,65326.4,76,0.48783347
SaleID_920,France,Sales visit,Sports Store,Personal Accessories,Irons,Lady Hailstorm Titanium Irons,2019,Q2 2019,41434.93,51,0.50170552
SaleID_921,France,Sales visit,Sports Store,Camping Equipment,Golf Accessories,Course Pro Umbrella,2019,Q2 2019,8490.97,681,0.51629686
SaleID_922,France,Sales visit,Sports Store,Outdoor Protection,Golf Accessories,Course Pro Gloves,2019,Q2 2019,4656.3,432,0.76090476
SaleID_923,Germany,Phone,Direct Marketing,Mountaineering Equipment,Cooking Gear,TrailChef Kitchen Kit,2019,Q2 2019,14299.52,613,0.31589537
SaleID_924,Germany,Phone,Direct Marketing,Outdoor Protection,Packs,Canyon Mule Journey Backpack,2019,Q2 2019,74390.52,213,0.39349932
SaleID_925,Germany,Phone,Discount Retailer,Camping Equipment,Navigation,Glacier Basic,2019,Q2 2019,15252.18,476,0.3753642
SaleID_926,Germany,Phone,Discount Retailer,Camping Equipment,Navigation,Glacier Deluxe,2019,Q2 2019,19840.92,218,0.42052368
SaleID_927,Germany,Phone,Discount Retailer,Sports Equipment,Navigation,Glacier GPS,2019,Q2 2019,8367.75,77,0.33672207
SaleID_928,Germany,Phone,Discount Retailer,Camping Equipment,Navigation,Glacier GPS Extreme,2019,Q2 2019,28747.08,86,0.48243188
SaleID_929,Germany,Mail,Outdoors Shop,Camping Equipment,Knives,Bear Survival Edge,2019,Q2 2019,10221.88,118,0.46295985
SaleID_930,Germany,Mail,Outdoors Shop,Mountaineering Equipment,Binoculars,Seeker Extreme,2019,Q2 2019,12372.34,73,0.45664665
SaleID_931,Germany,Mail,Outdoors Shop,Outdoor Protection,Navigation,Glacier Basic,2019,Q2 2019,22051.02,688,0.3753642
SaleID_932,Germany,Mail,Outdoors Shop,Camping Equipment,Navigation,Glacier Deluxe,2019,Q2 2019,8663.28,96,0.42052368
SaleID_933,Germany,Mail,Outdoors Shop,Outdoor Protection,Navigation,Glacier GPS,2019,Q2 2019,38909.08,369,0.33516432
SaleID_934,Germany,Mail,Outdoors Shop,Outdoor Protection,Navigation,Glacier GPS Extreme,2019,Q2 2019,30455.18,91,0.48243188
SaleID_935,Germany,Mail,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Shield,2019,Q2 2019,1941,317,0.539
SaleID_936,Germany,Mail,Outdoors Shop,Outdoor Protection,First Aid,Compact Relief Kit,2019,Q2 2019,1293,56,0.60769565
SaleID_937,Germany,E-mail,Sports Store,Outdoor Protection,Cooking Gear,TrailChef Double Flame,2019,Q2 2019,21966.36,154,0.4788169
SaleID_938,Germany,E-mail,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2019,Q2 2019,45370.95,5717,0.48575914
SaleID_939,Germany,E-mail,Sports Store,Personal Accessories,Knives,Bear Edge,2019,Q2 2019,7556.19,191,0.40645404
SaleID_940,Germany,E-mail,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2019,Q2 2019,20392.76,234,0.46295985
SaleID_941,Germany,E-mail,Sports Store,Personal Accessories,Binoculars,Seeker 50,2019,Q2 2019,14192.4,113,0.2723124
SaleID_942,United Kingdom,Sales visit,Outdoors Shop,Camping Equipment,Tools,Granite Grip,2019,Q2 2019,10439,532,0.49440816
SaleID_943,Belgium,Fax,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Water Bag,2019,Q2 2019,12754.32,1990,0.54047105
SaleID_944,Belgium,Fax,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Canteen,2019,Q2 2019,7615.48,618,0.35404886
SaleID_945,Italy,Fax,Department Store,Personal Accessories,Eyewear,Polar Sun,2019,Q2 2019,1658.84,28,0.57613454
SaleID_946,Italy,Fax,Department Store,Mountaineering Equipment,Eyewear,Polar Ice,2019,Q2 2019,4753.5,47,0.52349761
SaleID_947,United States,Fax,Sports Store,Mountaineering Equipment,Knives,Single Edge,2019,Q3 2019,43658.58,3556,0.30136349
SaleID_948,United States,Sales visit,Online Retailer,Personal Accessories,Climbing Accessories,Granite Pulley,2019,Q3 2019,6865.92,185,0.50625027
SaleID_949,United States,Sales visit,Online Retailer,Personal Accessories,Sunscreen,Sun Blocker,2019,Q3 2019,631,118,0.609
SaleID_950,United States,Sales visit,Online Retailer,Sports Equipment,First Aid,Deluxe Family Relief Kit,2019,Q3 2019,1066,31,0.59785714
SaleID_951,United States,Sales visit,Discount Retailer,Personal Accessories,Watches,Mountain Man Analog,2019,Q3 2019,70751.4,1478,0.3726952
SaleID_952,United States,Sales visit,Discount Retailer,Personal Accessories,Watches,Mountain Man Digital,2019,Q3 2019,12040.32,296,0.50856351
SaleID_953,United States,Sales visit,Discount Retailer,Personal Accessories,Watches,Mountain Man Deluxe,2019,Q3 2019,41574.92,538,0.49557932
SaleID_954,Japan,E-mail,Direct Marketing,Camping Equipment,Watches,Mountain Man Deluxe,2019,Q3 2019,8107.88,106,0.49557932
SaleID_955,Singapore,Fax,Outdoors Shop,Camping Equipment,Eyewear,Polar Sports,2019,Q3 2019,8327.47,73,0.49389577
SaleID_956,Singapore,Fax,Outdoors Shop,Camping Equipment,Binoculars,Seeker Extreme,2019,Q3 2019,20181.64,118,0.45664665
SaleID_957,Singapore,Fax,Outdoors Shop,Outdoor Protection,Navigation,Glacier GPS Extreme,2019,Q3 2019,49585.9,147,0.48243188
SaleID_958,Singapore,Phone,Mall,Personal Accessories,Woods,Lady Hailstorm Titanium Woods Set,2019,Q3 2019,78846.53,63,0.52676509
SaleID_959,Singapore,Phone,Mall,Camping Equipment,Golf Accessories,Course Pro Golf and Tee Set,2019,Q3 2019,10334.98,988,0.73054362
SaleID_960,Singapore,Sales visit,Department Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2019,Q3 2019,12978.6,1066,0.34714815
SaleID_961,Singapore,Sales visit,Department Store,Outdoor Protection,Cooking Gear,TrailChef Kitchen Kit,2019,Q3 2019,23184.44,994,0.31589537
SaleID_962,Singapore,Sales visit,Department Store,Mountaineering Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2019,Q3 2019,58585.25,477,0.35337799
SaleID_963,Korea,Fax,Department Store,Outdoor Protection,Cooking Gear,TrailChef Deluxe Cook Set,2019,Q3 2019,74605.15,607,0.35337799
SaleID_964,Korea,Fax,Department Store,Sports Equipment,Lanterns,Firefly Lite,2019,Q3 2019,8935.58,616,0.53251762
SaleID_965,Korea,Fax,Department Store,Mountaineering Equipment,Lanterns,Firefly Extreme,2019,Q3 2019,9904.48,184,0.43952457
SaleID_966,Korea,Fax,Department Store,Camping Equipment,Lanterns,EverGlow Kerosene,2019,Q3 2019,10778,342,0.36508558
SaleID_967,Korea,Fax,Department Store,Camping Equipment,Lanterns,EverGlow Butane,2019,Q3 2019,9702,152,0.36751104
SaleID_968,Korea,Fax,Department Store,Personal Accessories,Rope,Husky Rope 50,2019,Q3 2019,34859,231,0.33511842
SaleID_969,Korea,Fax,Department Store,Mountaineering Equipment,Rope,Husky Rope 60,2019,Q3 2019,22433,126,0.29811357
SaleID_970,Korea,Fax,Department Store,Mountaineering Equipment,Rope,Husky Rope 100,2019,Q3 2019,65258.34,200,0.30762661
SaleID_971,Korea,Fax,Department Store,Camping Equipment,Rope,Husky Rope 200,2019,Q3 2019,50850.39,95,0.32098891
SaleID_972,Sweden,Phone,Direct Marketing,Personal Accessories,Cooking Gear,TrailChef Water Bag,2019,Q3 2019,12281.46,1916,0.54047105
SaleID_973,Sweden,Phone,Direct Marketing,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2019,Q3 2019,50025.4,186,0.38537703
SaleID_974,Sweden,Sales visit,Sports Store,Camping Equipment,Tents,Star Lite,2019,Q3 2019,88659.24,254,0.28800518
SaleID_975,Sweden,Sales visit,Sports Store,Personal Accessories,Tents,Star Gazer 2,2019,Q3 2019,87472.4,160,0.2894934
SaleID_976,Sweden,Sales visit,Sports Store,Personal Accessories,Golf Accessories,Course Pro Golf Bag,2019,Q3 2019,12134.72,60,0.61645224
SaleID_977,Germany,Fax,Online Retailer,Sports Equipment,Lanterns,Firefly 2,2019,Q3 2019,9411.54,344,0.38993898
SaleID_978,Germany,Fax,Online Retailer,Personal Accessories,Climbing Accessories,Firefly Climbing Lamp,2019,Q3 2019,6517.35,167,0.44528732
SaleID_979,Germany,Fax,Online Retailer,Sports Equipment,Tools,Granite Grip,2019,Q3 2019,7511,375,0.5045
SaleID_980,Germany,Phone,Direct Marketing,Personal Accessories,Cooking Gear,TrailChef Canteen,2019,Q3 2019,7517.24,610,0.35404886
SaleID_981,Germany,Phone,Direct Marketing,Personal Accessories,Cooking Gear,TrailChef Kitchen Kit,2019,Q3 2019,12154.08,521,0.31589537
SaleID_982,Germany,Phone,Direct Marketing,Camping Equipment,First Aid,Calamine Relief,2019,Q3 2019,285,41,0.52733333
SaleID_983,Germany,Phone,Direct Marketing,Personal Accessories,First Aid,Aloe Relief,2019,Q3 2019,265.43,43,0.63188719
SaleID_984,Germany,Phone,Direct Marketing,Camping Equipment,First Aid,Insect Bite Relief,2019,Q3 2019,945,151,0.539
SaleID_985,Germany,Phone,Warehouse Store,Outdoor Protection,Cooking Gear,TrailChef Double Flame,2019,Q3 2019,19515.3,137,0.4788169
SaleID_986,Germany,Phone,Warehouse Store,Personal Accessories,Sleeping Bags,Hibernator Self - Inflating Mat,2019,Q3 2019,23991.18,200,0.56437921
SaleID_987,Germany,Phone,Warehouse Store,Mountaineering Equipment,Sunscreen,Sun Shelter 15,2019,Q3 2019,1171,226,0.641
SaleID_988,Germany,Phone,Warehouse Store,Camping Equipment,First Aid,Compact Relief Kit,2019,Q3 2019,1040,45,0.60769565
SaleID_989,Germany,E-mail,Department Store,Personal Accessories,Lanterns,Firefly Mapreader,2019,Q3 2019,6961.68,435,0.52907519
SaleID_990,Germany,E-mail,Sports Store,Camping Equipment,Lanterns,Firefly Mapreader,2019,Q3 2019,8366.16,523,0.52907519
SaleID_991,Germany,E-mail,Sports Store,Personal Accessories,Lanterns,Firefly 4,2019,Q3 2019,10737.72,365,0.38758696
SaleID_992,Germany,E-mail,Sports Store,Mountaineering Equipment,Lanterns,Firefly Extreme,2019,Q3 2019,5575,102,0.45066546
SaleID_993,Germany,E-mail,Sports Store,Mountaineering Equipment,Navigation,Glacier GPS,2019,Q3 2019,46403.02,420,0.33672207
SaleID_994,Germany,E-mail,Sports Store,Outdoor Protection,Insect Repellents,BugShield Spray,2019,Q3 2019,2563.18,420,0.69450749
SaleID_995,Germany,E-mail,Sports Store,Personal Accessories,Insect Repellents,BugShield Lotion,2019,Q3 2019,1598,223,0.66614286
SaleID_996,Switzerland,E-mail,Mall,Personal Accessories,Eyewear,Polar Sun,2019,Q3 2019,3081.16,51,0.57613454
SaleID_997,Switzerland,E-mail,Mall,Outdoor Protection,Eyewear,Polar Sports,2019,Q3 2019,2014.2,18,0.5191304
SaleID_998,Switzerland,E-mail,Mall,Personal Accessories,Irons,Hailstorm Titanium Irons,2019,Q3 2019,63562.2,74,0.48783347
SaleID_999,Switzerland,E-mail,Mall,Sports Equipment,Irons,Lady Hailstorm Steel Irons,2019,Q3 2019,26874.83,55,0.4501865
SaleID_1000,Switzerland,E-mail,Mall,Personal Accessories,Irons,Lady Hailstorm Titanium Irons,2019,Q3 2019,43968.64,54,0.50170552
SaleID_1001,Switzerland,E-mail,Mall,Camping Equipment,Woods,Hailstorm Titanium Woods Set,2019,Q3 2019,72502.8,62,0.48638334
SaleID_1002,Switzerland,E-mail,Mall,Personal Accessories,Woods,Hailstorm Steel Woods Set,2019,Q3 2019,44351.4,69,0.48236358
SaleID_1003,Switzerland,E-mail,Mall,Outdoor Protection,Woods,Lady Hailstorm Steel Woods Set,2019,Q3 2019,51102.52,61,0.51245229
SaleID_1004,Switzerland,E-mail,Mall,Sports Equipment,Golf Accessories,Course Pro Golf and Tee Set,2019,Q3 2019,6694.91,639,0.73054362
SaleID_1005,Switzerland,Web,Mall,Camping Equipment,Watches,Venue,2019,Q3 2019,7789,108,0.43078082
SaleID_1006,Switzerland,Web,Mall,Camping Equipment,,Infinity,2019,Q3 2019,60541.4,258,0.46181493
SaleID_1007,United Kingdom,Sales visit,,Camping Equipment,Lanterns,Firefly Extreme,2019,Q3 2019,8226.14,153,0.43952457
SaleID_1008,Italy,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Canteen,2019,Q3 2019,11766.12,956,0.35404886
SaleID_1009,Italy,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Deluxe Cook Set,2019,Q3 2019,61296.31,499,0.35337799
SaleID_1010,Italy,Phone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Kettle,2019,Q3 2019,26075.32,2074,0.59215287
SaleID_1011,Italy,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Utensils,2019,Q3 2019,16186.44,849,0.47406854
SaleID_1012,Italy,Phone,Outdoors Shop,Outdoor Protection,Sleeping Bags,Hibernator Lite,2019,Q3 2019,82730.94,968,0.29798353
SaleID_1013,Italy,Phone,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator,2019,Q3 2019,,571,0.38246835
SaleID_1014,Italy,Phone,Sports Store,Mountaineering Equipment,Sunscreen,Sun Shelter 30,2019,Q3 2019,4161,824,0.629
SaleID_1015,United States,Fax,Sports Store,Outdoor Protection,Cooking Gear,TrailChef Deluxe Cook Set,2019,Q4 2019,18289.04,150,0.35337799
SaleID_1016,United States,Fax,Sports Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2019,Q4 2019,16162.22,256,0.26780025
SaleID_1017,United States,Fax,Sports Store,Personal Accessories,Insect Repellents,BugShield Lotion,2019,Q4 2019,1136,157,0.66614286
SaleID_1018,United States,Fax,Sports Store,Personal Accessories,Sunscreen,Sun Blocker,2019,Q4 2019,581,108,0.609
SaleID_1019,United States,Phone,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Deluxe Cook Set,2019,Q4 2019,46508.71,379,0.35337799
SaleID_1020,United States,Phone,Warehouse Store,Mountaineering Equipment,Tents,Star Lite,2019,Q4 2019,185003.12,528,0.28800518
SaleID_1021,United States,Phone,Sports Store,Camping Equipment,Eyewear,Hawk Eye,2019,Q4 2019,11059,258,0.43295349
SaleID_1022,United States,Phone,Sports Store,Sports Equipment,Eyewear,Retro,2019,Q4 2019,11641.25,187,
SaleID_1023,United States,Phone,Sports Store,Personal Accessories,Navigation,Astro Pilot,2019,Q4 2019,4836,35,0.37755172
